destination_port,protocol,flow_duration,total_fwd_packets,total_backward_packets,total_length_fwd_packets,total_length_bwd_packets,flow_bytes_per_s,flow_packets_per_s,fwd_packets_per_s,bwd_packets_per_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,syn_flag_count,rst_flag_count,ack_flag_count,average_packet_size,down_up_ratio,label
17402,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
16786,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
30790,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
26181,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
64385,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
28126,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
32457,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
58211,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
21602,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
6930,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
19011,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
61810,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
41274,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
47203,17,41,2,0,2928.0,0.0,71414634.14634146,48780.487804878045,48780.487804878045,0.0,1464.0,1464.0,1464.0,0.0,0,0,0,2196.0,0.0,1
19222,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
19191,17,1,2,0,2736.0,0.0,2736000000.0,2000000.0,2000000.0,0.0,1368.0,1368.0,1368.0,0.0,0,0,0,2052.0,0.0,1
41139,17,46,2,0,2944.0,0.0,64000000.0,43478.260869565216,43478.260869565216,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
23921,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
35277,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
57937,17,50,2,0,2944.0,0.0,58880000.0,40000.0,40000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
7175,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
57939,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
43986,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
30837,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
31699,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
28282,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
50592,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
27302,17,53,2,0,2944.0,0.0,55547169.81132075,37735.84905660377,37735.84905660377,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
23181,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
64761,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
43039,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
9851,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
49522,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
29916,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
20574,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
51492,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
38505,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
64539,17,43,2,0,2944.0,0.0,68465116.27906977,46511.62790697674,46511.62790697674,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
14233,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
7016,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
37975,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
26324,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
12103,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
41152,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
62066,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
59948,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
28756,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
50398,17,41,2,0,2944.0,0.0,71804878.04878049,48780.487804878045,48780.487804878045,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
42833,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
51307,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
62239,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
36012,17,38,2,0,2944.0,0.0,77473684.21052632,52631.57894736842,52631.57894736842,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
2145,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
731,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
42065,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
64798,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
33661,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
38891,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
21221,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
43783,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
60703,17,43,2,0,2944.0,0.0,68465116.27906977,46511.62790697674,46511.62790697674,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
54115,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
56669,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
17848,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
39411,17,1,2,0,2848.0,0.0,2848000000.0,2000000.0,2000000.0,0.0,1424.0,1424.0,1424.0,0.0,0,0,0,2136.0,0.0,1
34068,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
65324,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
57135,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
11908,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
53488,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
16186,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
43368,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
8687,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
63867,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
22348,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
13812,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
46739,17,72,2,0,2944.0,0.0,40888888.88888889,27777.777777777777,27777.777777777777,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
55526,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
6781,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
1666,17,1,2,0,2896.0,0.0,2896000000.0,2000000.0,2000000.0,0.0,1448.0,1448.0,1448.0,0.0,0,0,0,2172.0,0.0,1
32570,17,1,2,0,2912.0,0.0,2912000000.0,2000000.0,2000000.0,0.0,1456.0,1456.0,1456.0,0.0,0,0,0,2184.0,0.0,1
2613,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
61880,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
49020,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
55180,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
15166,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
21415,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
9969,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
15535,17,1,2,0,2928.0,0.0,2928000000.0,2000000.0,2000000.0,0.0,1464.0,1464.0,1464.0,0.0,0,0,0,2196.0,0.0,1
55655,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
55732,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
36596,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
25743,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
19081,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
19739,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
5484,17,40,2,0,2944.0,0.0,73600000.0,49999.99999999999,49999.99999999999,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
42611,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
28030,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
1295,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
51518,17,1,2,0,2928.0,0.0,2928000000.0,2000000.0,2000000.0,0.0,1464.0,1464.0,1464.0,0.0,0,0,0,2196.0,0.0,1
8954,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
27955,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
63343,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
29200,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
32165,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
33285,17,2,2,0,2896.0,0.0,1448000000.0,1000000.0,1000000.0,0.0,1448.0,1448.0,1448.0,0.0,0,0,0,2172.0,0.0,1
38412,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
2146,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
28578,17,2,2,0,2928.0,0.0,1464000000.0,1000000.0,1000000.0,0.0,1464.0,1464.0,1464.0,0.0,0,0,0,2196.0,0.0,1
52088,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
47091,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
20375,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
18238,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
51240,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
7765,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
56042,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
64590,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
39230,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
10172,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
56024,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
61814,17,5,2,0,2944.0,0.0,588800000.0,400000.0,400000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
5226,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
13370,17,44,2,0,2944.0,0.0,66909090.909090914,45454.545454545456,45454.545454545456,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
7413,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
31428,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
12159,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
19315,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
57924,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
51516,17,41,2,0,2944.0,0.0,71804878.04878049,48780.487804878045,48780.487804878045,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
43589,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
64000,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
43221,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
17425,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
44592,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
38664,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
16095,17,0,2,0,2944.0,0.0,0.0,0.0,0.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
29475,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
16790,17,1,2,0,2928.0,0.0,2928000000.0,2000000.0,2000000.0,0.0,1464.0,1464.0,1464.0,0.0,0,0,0,2196.0,0.0,1
17117,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
25871,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
36565,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
58846,17,2,2,0,2928.0,0.0,1464000000.0,1000000.0,1000000.0,0.0,1464.0,1464.0,1464.0,0.0,0,0,0,2196.0,0.0,1
37967,17,1,2,0,2912.0,0.0,2912000000.0,2000000.0,2000000.0,0.0,1456.0,1456.0,1456.0,0.0,0,0,0,2184.0,0.0,1
41181,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
39186,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
33263,17,1,2,0,2928.0,0.0,2928000000.0,2000000.0,2000000.0,0.0,1464.0,1464.0,1464.0,0.0,0,0,0,2196.0,0.0,1
28525,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
40455,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
49221,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
1343,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
39206,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
23457,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
64013,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
33214,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
6927,17,75,2,0,2944.0,0.0,39253333.333333336,26666.666666666668,26666.66666666667,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
48802,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
51706,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
62893,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
56661,17,1,2,0,2928.0,0.0,2928000000.0,2000000.0,2000000.0,0.0,1464.0,1464.0,1464.0,0.0,0,0,0,2196.0,0.0,1
31102,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
43953,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
47618,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
48232,17,2,2,0,2928.0,0.0,1464000000.0,1000000.0,1000000.0,0.0,1464.0,1464.0,1464.0,0.0,0,0,0,2196.0,0.0,1
40027,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
36772,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
34968,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
7716,17,1,2,0,2928.0,0.0,2928000000.0,2000000.0,2000000.0,0.0,1464.0,1464.0,1464.0,0.0,0,0,0,2196.0,0.0,1
14569,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
7590,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
11488,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
25724,17,2,2,0,2944.0,0.0,1472000000.0,1000000.0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
28868,17,1,2,0,2928.0,0.0,2928000000.0,2000000.0,2000000.0,0.0,1464.0,1464.0,1464.0,0.0,0,0,0,2196.0,0.0,1
1968,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
21893,17,1,2,0,2944.0,0.0,2944000000.0,2000000.0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0,0,0,2208.0,0.0,1
